asset_id,attribute_count,attribute_count_rarity_score,Type_attribute,Type_rarity_score,Hair_attribute,Hair_rarity_score,Clothing_attribute,Clothing_rarity_score,Eyes_attribute,Eyes_rarity_score,Mouth_attribute,Mouth_rarity_score,Offhand_attribute,Offhand_rarity_score,Background_attribute,Background_rarity_score,Ear_attribute,Ear_rarity_score,Headgear_attribute,Headgear_rarity_score,Neck_attribute,Neck_rarity_score,Face_attribute,Face_rarity_score,Special_attribute,Special_rarity_score,overall_rarity_score
75,7,0.12389380530973451,Human,0.04346861831891772,Black Swept Back,5.764705882352941,White T-Shirt,2.3473053892215567,Pensive,1.2173913043478262,Pout,0.9727047146401985,Shuriken,2.5620915032679736,Off White A,0.21609702315325247,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,10.842700577776645
76,7,0.12389380530973451,Human,0.04346861831891772,Silver Bangs,6.6440677966101696,Black Qipao,3.1111111111111107,Closed,0.25274016763378465,Bubble Gum,1.395017793594306,,-0.06084122303274872,Red,0.38966202783300197,,-0.2747021723896286,Ayaigasa,3.62962962962963,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,13.250407051252253
77,9,0.21503017004936914,Human,0.04346861831891772,Brown Messy,4.454545454545454,Azuki Sweater,3.0387596899224807,Careless,1.0288713910761154,420,2.3902439024390243,Fireball,5.850746268656716,Off White C,0.199796126401631,Chill,4.780487804878049,Backwards Cap,2.596026490066225,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,22.594335412987963
78,7,0.12389380530973451,Human,0.04346861831891772,Orange Short Spiky,3.35042735042735,Red Perfecto Jacket,4.72289156626506,Focused,1.1597633136094674,Stubble,4.3076923076923075,Hook Sword,3.35042735042735,Off White A,0.21609702315325247,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,14.869703672367688
79,6,0.47285886610373945,Human,0.04346861831891772,Orange Swept Back,4.355555555555555,White Hoodie,3.5963302752293576,Chill,1.0,Whistling,1.328813559322034,,-0.06084122303274872,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,8.528212913284216
80,8,0.10897970530998052,Human,0.04346861831891772,Teal Long,3.8058252427184467,Red Kimono,4.126315789473685,Meditating,1.2327044025157234,Pout,0.9727047146401985,,-0.06084122303274872,Off White A,0.21609702315325247,Chill,4.780487804878049,,-0.12661498708010335,Chain,2.074074074074074,,-0.1391057487579844,,-1.6540084388185654,15.380086977392924
81,6,0.47285886610373945,Human,0.04346861831891772,Brown Flowy,4.126315789473685,Lavender Kimono with Bow,2.214689265536723,Joyful,1.0181818181818183,Scroll,2.265895953757225,,-0.06084122303274872,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,7.872596350126719
82,7,0.12389380530973451,Human,0.04346861831891772,Indigo Bangs,4.666666666666667,Frog Hoodie,7.686274509803921,Closed,0.25274016763378465,Smile,1.0566037735849056,Lantern,0.9727047146401985,Off White C,0.199796126401631,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,12.597190719524004
83,7,0.12389380530973451,Human,0.04346861831891772,Orange Samurai,4.0,Kimono with Jacket,3.3793103448275863,Focused,1.1597633136094674,Relaxed,0.47002398081534774,,-0.06084122303274872,Off White C,0.199796126401631,,-0.2747021723896286,Horns,3.161290322580645,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,10.198362613074929
84,8,0.10897970530998052,Human,0.04346861831891772,Green Half Bun,4.780487804878049,Suikan,5.297297297297297,Closed,0.25274016763378465,Smoking,0.9491525423728814,Lantern,0.9727047146401985,Off White D,0.19698492462311556,,-0.2747021723896286,Full Bandana,2.1538461538461537,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,12.477319253164724
85,7,0.12389380530973451,Human,0.04346861831891772,Pink Samurai,7.84,Red Hoodie,2.3333333333333335,Tired,1.0566037735849056,Chuckle,0.9537712895377128,,-0.06084122303274872,Off White A,0.21609702315325247,,-0.2747021723896286,Cat Baseball Cap,6.87719298245614,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,17.1051769269056
86,7,0.12389380530973451,Human,0.04346861831891772,Black Fluffy,5.9393939393939394,Camo Tech Jacket,4.8999999999999995,Meditating,1.2327044025157234,Chuckle,0.9537712895377128,,-0.06084122303274872,Off White D,0.19698492462311556,Small Hoop,4.839506172839506,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,16.038626439059776
87,10,0.7340823970037453,Human,0.04346861831891772,Indigo Long,3.0387596899224807,Vegan Mink Coat,4.839506172839506,Meditating,1.2327044025157234,Smoking,0.9491525423728814,Fireball,5.850746268656716,Cool Gray,0.8115942028985507,,-0.2747021723896286,Fur Bucket Hat,5.6,,-0.21052631578947367,Round Purple Sunglasses,4.404494382022472,Fireflies,4.454545454545454,31.473825642917348
88,7,0.12389380530973451,Human,0.04346861831891772,Purple Bangs,13.066666666666666,Hoodie with Bag,2.925373134328358,Relaxed,1.1563421828908556,Relaxed,0.47002398081534774,,-0.06084122303274872,Off White D,0.19698492462311556,,-0.2747021723896286,Backwards Cap,2.596026490066225,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,18.239595904230825
89,8,0.10897970530998052,Human,0.04346861831891772,Green Samurai,3.92,Blue Kimono,1.8490566037735847,Suspicious,1.2564102564102564,Meh,1.0315789473684212,Leather Katana,0.9468599033816426,Off White A,0.21609702315325247,,-0.2747021723896286,Fur Bucket Hat,5.6,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,12.694108381960405
90,6,0.47285886610373945,Red,0.8888888888888888,Silver Pixie,4.780487804878049,Red Floral Kimono,2.1538461538461537,Ruby,1.0288713910761154,Smirk,0.5399449035812672,,-0.06084122303274872,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,7.596084047128824
91,7,0.12389380530973451,Human,0.04346861831891772,Blonde Flowy,3.43859649122807,Red Qipao with Fur,4.780487804878049,Closed,0.25274016763378465,Toothpick,1.1395348837209303,Bean Juice,1.3110367892976589,Off White A,0.21609702315325247,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,8.900897920704644
92,7,0.12389380530973451,Human,0.04346861831891772,Pink Hairband,5.090909090909091,Denim Jacket,4.780487804878049,Calm,1.0425531914893618,Face Mask,2.0310880829015545,Katana,0.8929384965831435,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,11.797366352177212
93,7,0.12389380530973451,Human,0.04346861831891772,Powder Blue Swept Back,4.666666666666667,Blue Kimono,1.8490566037735847,Focused,1.1597633136094674,Meh,1.0315789473684212,Sakura Katana,0.9137529137529137,Off White C,0.199796126401631,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,7.5830193323655815
94,8,0.10897970530998052,Human,0.04346861831891772,Blue Bun,3.663551401869159,Hoodie,2.6486486486486487,Closed,0.25274016763378465,Laughing,1.0261780104712042,,-0.06084122303274872,Off White C,0.199796126401631,,-0.2747021723896286,,-0.12661498708010335,Choker,2.6486486486486487,Seer Eyeband,3.5315315315315314,,-1.6540084388185654,12.00737603751246
95,6,0.47285886610373945,Human,0.04346861831891772,Brown Bangs,5.52112676056338,Blue Qipao,3.35042735042735,Concerned,1.0261780104712042,Smirk,0.5399449035812672,,-0.06084122303274872,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,8.685190548220469
96,7,0.12389380530973451,Human,0.04346861831891772,Brown Spiky,2.76056338028169,White Hoodie,3.5963302752293576,Pensive,1.2173913043478262,Gaiter,3.5963302752293576,Zanbato,1.3333333333333333,Off White C,0.199796126401631,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,10.466149455616094
97,7,0.12389380530973451,Human,0.04346861831891772,Silver Swept Back,4.780487804878049,Red Panda T-Shirt,5.226666666666667,Closed,0.25274016763378465,Toothpick,1.1395348837209303,Zanbato,1.3333333333333333,Dark Blue,0.7480916030534351,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,11.243259220079096
98,7,0.12389380530973451,Human,0.04346861831891772,Blonde Short Spiky,3.161290322580645,Fur Hoodie,2.703448275862069,Determined,0.5283018867924528,Face Mask,2.0310880829015545,Coin,1.3706293706293706,Dark Purple,0.8466522678185746,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,8.403814967377562
99,7,0.12389380530973451,Red,0.8888888888888888,Magenta Messy,4.558139534883721,Azuki Track Jacket,2.496815286624204,Focused,1.1597633136094674,Relaxed,0.47002398081534774,Sake,2.529032258064516,Red,0.38966202783300197,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,10.211261433193126
100,7,0.12389380530973451,Human,0.04346861831891772,Blue Bob,4.3076923076923075,Stitched Samurai Armor,10.888888888888888,Glowing,5.0256410256410255,Lipstick,0.9607843137254901,,-0.06084122303274872,Off White B,0.2229806598407281,,-0.2747021723896286,,-0.12661498708010335,Chill Headphones,0.98,,-0.1391057487579844,,-1.6540084388185654,20.298077049338065
101,8,0.10897970530998052,Human,0.04346861831891772,Blue Short Spiky,3.294117647058824,Bloody Bomber,3.0625000000000004,Determined,0.5283018867924528,Closed,0.48275862068965514,Katana,0.8929384965831435,Off White C,0.199796126401631,,-0.2747021723896286,,-0.12661498708010335,Beads,1.9029126213592233,,-0.1391057487579844,,-1.6540084388185654,8.321342375467548
102,8,0.10897970530998052,Human,0.04346861831891772,Powder Blue Disheveled,4.404494382022472,Light Kimono,1.2604501607717042,Focused,1.1597633136094674,Growl,1.0025575447570332,Coin,1.3706293706293706,Off White B,0.2229806598407281,,-0.2747021723896286,Cat Headband,4.72289156626506,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,12.01787264576908
103,9,0.21503017004936914,Human,0.04346861831891772,Braids,12.250000000000002,Azuki Sweater,3.0387596899224807,Pierced Eyebrow,1.356401384083045,Meh,1.0315789473684212,Boombox,2.76056338028169,Red,0.38966202783300197,Skull Ear Cuffs,5.6,,-0.12661498708010335,Contract Tattoo,4.611764705882353,,-0.1391057487579844,,-1.6540084388185654,29.377499749082627
104,8,0.10897970530998052,Human,0.04346861831891772,Indigo Swept Back,4.839506172839506,Fur Hoodie,2.703448275862069,Focused,1.1597633136094674,Closed,0.48275862068965514,Umbrella,1.9898477157360408,Off White A,0.21609702315325247,,-0.2747021723896286,Full Bandana,2.1538461538461537,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,11.41937292360939
105,7,0.12389380530973451,Human,0.04346861831891772,Indigo Messy,4.505747126436781,White Blazer,3.8431372549019605,Indifferent,1.104225352112676,Face Mask,2.0310880829015545,Monkey King Staff,2.703448275862069,Off White A,0.21609702315325247,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,12.166147876161192
106,7,0.12389380530973451,Red,0.8888888888888888,Silver Spiky,5.369863013698629,Light Kimono,1.2604501607717042,Closed,0.25274016763378465,Chuckle,0.9537712895377128,Coin,1.3706293706293706,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,8.012263958257185
107,7,0.12389380530973451,Human,0.04346861831891772,Black Swept Back,5.764705882352941,Fur Hoodie,2.703448275862069,Bored,1.187878787878788,Meh,1.0315789473684212,,-0.06084122303274872,Off White B,0.2229806598407281,,-0.2747021723896286,Sloth Mask,7.396226415094339,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,16.134997493237538
108,9,0.21503017004936914,Human,0.04346861831891772,Brown Blonde Long,11.529411764705882,Red Perfecto Jacket,4.72289156626506,Meditating,1.2327044025157234,Long Stubble,4.126315789473685,Fan,1.6610169491525424,Off White A,0.21609702315325247,Wireless Earbuds,4.611764705882353,,-0.12661498708010335,,-0.21052631578947367,Sleep Mask,2.118918918918919,,-1.6540084388185654,28.48647016674757
109,7,0.12389380530973451,Human,0.04346861831891772,Maroon Bob,2.9923664122137406,Black Ninja Top,3.2131147540983607,Relaxed,1.1563421828908556,Laughing,1.0261780104712042,Fan,1.6610169491525424,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,8.008407994242717
110,9,0.21503017004936914,Human,0.04346861831891772,Blonde Flowy,3.43859649122807,Pink Oversized Kimono,5.52112676056338,Determined,0.5283018867924528,Lipstick,0.9607843137254901,Red Bean,6.125000000000001,Off White D,0.19698492462311556,Cat,17.043478260869563,Cat Mask,7.84,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,39.909130922804344
111,7,0.12389380530973451,Human,0.04346861831891772,Black Fluffy,5.9393939393939394,Light Kimono,1.2604501607717042,Careless,1.0288713910761154,Relaxed,0.47002398081534774,,-0.06084122303274872,Off White A,0.21609702315325247,Wu,5.681159420289855,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,12.572261625649992
112,8,0.10897970530998052,Human,0.04346861831891772,Indigo Ponytail,3.43859649122807,Yellow Bikini,4.170212765957447,Closed,0.25274016763378465,Chewing,1.1168091168091168,Earth,6.758620689655173,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,Sleep Mask,2.118918918918919,,-1.6540084388185654,15.939479484376754
113,8,0.10897970530998052,Human,0.04346861831891772,Black Hairband,5.090909090909091,Vest,2.4499999999999997,Daydreaming,1.0129198966408268,Grin,1.1136363636363635,Coin,1.3706293706293706,Red,0.38966202783300197,,-0.2747021723896286,IKZ Baseball Cap,1.479245283018868,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,10.781107680540766
114,7,0.12389380530973451,Blue,0.8828828828828829,Gray Samurai,5.226666666666667,Red Hoodie,2.3333333333333335,Pensive,1.2173913043478262,Not Bad,0.9423076923076923,Sakura Katana,0.9137529137529137,Off White C,0.199796126401631,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,9.435067062166926
115,7,0.12389380530973451,Human,0.04346861831891772,Silver Dreadlocks,8.0,Azuki Track Jacket,2.496815286624204,Hopeful,1.0652173913043477,Closed,0.48275862068965514,,-0.06084122303274872,Off White C,0.199796126401631,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,Black Glasses,2.01025641025641,,-1.6540084388185654,12.095513121794381
116,9,0.21503017004936914,Human,0.04346861831891772,Long Dreadlocks,4.780487804878049,Red Kimono,4.126315789473685,Closed,0.25274016763378465,Relaxed,0.47002398081534774,Coin,1.3706293706293706,Off White C,0.199796126401631,,-0.2747021723896286,,-0.12661498708010335,Chain,2.074074074074074,Round Blue Sunglasses,1.4254545454545453,,-1.6540084388185654,12.902695049440478
117,7,0.12389380530973451,Human,0.04346861831891772,Blonde Swept Back,4.0,White Yukata,2.3473053892215567,Pierced Eyebrow,1.356401384083045,Meh,1.0315789473684212,Katana,0.8929384965831435,Off White A,0.21609702315325247,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,7.606726001202316
118,7,0.12389380530973451,Human,0.04346861831891772,Blue Spiky,3.2131147540983607,Camo Tech Jacket,4.8999999999999995,Focused,1.1597633136094674,Pout,0.9727047146401985,Umbrella,1.9898477157360408,Off White C,0.199796126401631,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,10.197631385278594
119,8,0.10897970530998052,Human,0.04346861831891772,Maroon Bob,2.9923664122137406,Turquoise Kimono,1.8846153846153846,Amethyst,1.0155440414507773,Smoking,0.9491525423728814,Lantern,0.9727047146401985,Cool Gray,0.8115942028985507,,-0.2747021723896286,,-0.12661498708010335,Zen Headphones,1.8232558139534885,,-0.1391057487579844,,-1.6540084388185654,8.40725008872764
120,6,0.47285886610373945,Human,0.04346861831891772,Green Ombre Flowy,13.066666666666666,Golden Sloth Kigurumi,65.33333333333333,Joyful,1.0181818181818183,Toothpick,1.1395348837209303,,-0.06084122303274872,Cool Gray,0.8115942028985507,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,79.41983950335543
121,7,0.12389380530973451,Human,0.04346861831891772,Magenta Messy,4.558139534883721,Red Hoodie,2.3333333333333335,Determined,0.5283018867924528,Chuckle,0.9537712895377128,Golden Shinai,28.0,Off White C,0.199796126401631,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,34.335746931741745
122,7,0.12389380530973451,Human,0.04346861831891772,Magenta Pigtails,3.2666666666666666,Camo Hoodie,4.8999999999999995,Hopeful,1.0652173913043477,Tactical Knife,2.6666666666666665,Bean Juice,1.3110367892976589,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,11.168977199351353
123,8,0.10897970530998052,Human,0.04346861831891772,Black Disheveled,3.408695652173913,Black Yukata,1.8937198067632852,Meditating,1.2327044025157234,Whistling,1.328813559322034,Gloves,3.5315315315315314,Off White A,0.21609702315325247,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,Eye Scar,1.4151624548736463,,-1.6540084388185654,10.913320839884513
124,6,0.47285886610373945,Human,0.04346861831891772,Blonde Long,3.2666666666666666,White Layered Yukata,2.529032258064516,Indifferent,1.104225352112676,Not Bad,0.9423076923076923,,-0.06084122303274872,Dark Purple,0.8466522678185746,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,6.739412835524276
