asset_id,attribute_count,attribute_count_rarity_score,Mouth_attribute,Mouth_rarity_score,Skin_attribute,Skin_rarity_score,Weapon_attribute,Weapon_rarity_score,Background_attribute,Background_rarity_score,Clothes_attribute,Clothes_rarity_score,Eyes_attribute,Eyes_rarity_score,Eyewear_attribute,Eyewear_rarity_score,Hair_attribute,Hair_rarity_score,Hat_attribute,Hat_rarity_score,KILLER_GF_attribute,KILLER_GF_rarity_score,overall_rarity_score
83,7,3.5031531531531535,Snaggle Tooth,26.633561643835616,Dark,4.76824034334764,Dual Wield,45.47953216374269,White,17.55530474040632,Z Jacket,42.49726775956284,Shy Blue Eyes,21.483425414364643,,1.921195652173913,Light Buns,27.578014184397162,,1.8111318118304611,,1.000900900900901,194.23172776771528
84,7,3.5031531531531535,Bubblegum,42.49726775956284,Pale,6.167327517842982,Buster Blade,40.295336787564764,Crimson Hole,21.190735694822887,Agent Outfit,42.73076923076923,Heart Eyes,25.25,,1.921195652173913,Blue Side Ponytail,38.885,,1.8111318118304611,,1.000900900900901,225.25281850862112
85,7,3.5031531531531535,Vampire Cute Grin,29.68320610687023,Bloody Light,11.59016393442623,Syringe,68.21929824561404,Purple Gradient,15.774847870182557,Nyan Kitty,36.17209302325581,Spiral Prism Eyes,32.00411522633745,,1.921195652173913,Neko Hair,50.174193548387095,,1.8111318118304611,,1.000900900900901,251.85429947313176
86,8,2.0179034769071094,Lip Bite Purple,31.108,Pale,6.167327517842982,Vampblade,67.04310344827586,Crimson Hole,21.190735694822887,White Star Dress,55.94964028776979,Vampire Eyes,22.09375,Phantom Thief,39.08040201005025,Red Ring Ponytail,33.52155172413793,,1.8111318118304611,,1.000900900900901,280.9844468725382
87,8,2.0179034769071094,Smooch Lips,34.41150442477876,Bloody Light,11.59016393442623,AR-15,18.605263157894736,Dark Gradient,20.683510638297875,Pink Bikini,68.82300884955752,Doll Eyes,21.723463687150836,Rave Goggles,65.3529411764706,Mecha Pilot Twintails,48.60625,,1.8111318118304611,,1.000900900900901,294.626042058215
88,7,3.5031531531531535,Soft Pink Grin,31.742857142857144,Bloody Pale,40.93157894736842,Syringe,68.21929824561404,GF Heart Invert,17.960739030023095,Samurai,77.77,Monochrome Eyes,35.19004524886878,,1.921195652173913,Purple Ponytail,33.0936170212766,,1.8111318118304611,,1.000900900900901,313.14451715406653
89,7,3.5031531531531535,Bubblegum,42.49726775956284,Pale,6.167327517842982,Katana,18.002314814814813,Purple Gradient,15.774847870182557,Devil Hunter,37.75242718446602,Crimson Eyes,21.483425414364643,,1.921195652173913,Blue Fade Hair,30.86111111111111,,1.8111318118304611,,1.000900900900901,180.77510319040337
90,7,3.5031531531531535,Blue Lick,28.69741697416974,Bloody Dark,29.91153846153846,Quinn Bat,26.452380952380953,Crimson Ripple,17.634920634920636,Samurai,77.77,Closed,18.17056074766355,,1.921195652173913,Blue Fade Hair,30.86111111111111,,1.8111318118304611,,1.000900900900901,237.73431039984283
91,7,3.5031531531531535,Silver Cybermask,68.82300884955752,Tanline,6.906749555950266,Devil Spears,37.75242718446602,Dark KGF Pattern,19.061274509803923,Messy Student,43.69101123595506,Closed,18.17056074766355,,1.921195652173913,Long Dark Bangs,27.38380281690141,,1.8111318118304611,,1.000900900900901,230.02521641835617
92,7,3.5031531531531535,Vamp Smile,28.17753623188406,Light,3.2109826589595376,Devil Wings,34.874439461883405,White Hole,17.05482456140351,Kamiverse Dress,127.49180327868852,Crimson Eyes,21.483425414364643,,1.921195652173913,Short Bangs with Earrings,30.143410852713178,,1.8111318118304611,,1.000900900900901,270.6728039779553
93,8,2.0179034769071094,O Smile,31.613821138211378,Dark,4.76824034334764,Ghost Blade,33.96069868995633,Black Gradient,20.305483028720626,HODL Jacket,36.51173708920188,Heterochromia,26.185185185185183,,1.921195652173913,Red Devil Braids,36.3411214953271,Devil Tooth,77.0,,1.000900900900901,271.62628699993206
94,7,3.5031531531531535,Angry Shy,51.503311258278146,Dark,4.76824034334764,AR-15,18.605263157894736,KGF Pattern,21.542936288088644,Pattern Jacket,42.03783783783784,Pink Eyes,22.6734693877551,,1.921195652173913,Blue Side Ponytail,38.885,,1.8111318118304611,,1.000900900900901,208.25243979126049
95,8,2.0179034769071094,Shark Smile,39.47715736040609,Tanline,6.906749555950266,Red Rocket,32.00411522633745,Dark Gradient,20.683510638297875,Devil Hunter,37.75242718446602,Shy Blue Eyes,21.483425414364643,3D Glasses,74.06666666666666,Blonde Flowy Hair,28.69741697416974,,1.8111318118304611,,1.000900900900901,265.9014052102972
96,8,2.0179034769071094,Lip Bite Red,30.86111111111111,Light,3.2109826589595376,Gatling Gun,21.365384615384617,KGF Pattern,21.542936288088644,Devil Hunter,37.75242718446602,Wink,29.347169811320757,,1.921195652173913,Rockstar Hair,93.69879518072288,Oni Horns,72.6822429906542,,1.000900900900901,315.4010498706897
97,8,2.0179034769071094,Silver Cybermask,68.82300884955752,Dark,4.76824034334764,AR-15,18.605263157894736,GF Heart Invert,17.960739030023095,Android Dress,36.51173708920188,Monochrome Eyes,35.19004524886878,,1.921195652173913,Long Silver Bangs,37.93658536585366,Metal Horns,53.26712328767123,,1.000900900900901,278.00274240240043
98,8,2.0179034769071094,Closed Smile Red,34.71875,Dark,4.76824034334764,One Winged,58.473684210526315,Crimson Explosion,19.155172413793103,Kunai Pencil,40.717277486910994,Shy Blue Eyes,21.483425414364643,Rave Goggles,65.3529411764706,Short Pink Hair,31.613821138211378,,1.8111318118304611,,1.000900900900901,281.11324837326316
99,9,4.631923764145325,Closed Smile Red,34.71875,Dark,4.76824034334764,Scissors,47.420731707317074,Crimson Gradient,23.077151335311573,Assassin,47.13333333333333,Psycho Eyes,38.122549019607845,Android Eyemask,33.23504273504273,Blue Fishpin Hair,32.53974895397489,Black Ribbon,27.974820143884894,,1.000900900900901,294.62319223686615
100,8,2.0179034769071094,Lollipop,67.62608695652173,Light,3.2109826589595376,Oniblade,58.037313432835816,Purple Solid,16.511677282377917,Bleeding Heart Tee,42.966850828729285,Light Blue Eyes,22.09375,Round Glasses,22.2836676217765,Pink Punk Hair,38.691542288557216,,1.8111318118304611,,1.000900900900901,276.2518072593965
101,7,3.5031531531531535,Zipped Mask,32.13636363636364,Pale,6.167327517842982,Samurai Bow,58.037313432835816,White KGF Pattern,15.130350194552527,Devil Hunter,37.75242718446602,White Glow Eyes,38.885,,1.921195652173913,Dark Buns,30.984063745019924,,1.8111318118304611,,1.000900900900901,227.32922722913932
102,7,3.5031531531531535,Vampire Cute Grin,29.68320610687023,Tanline,6.906749555950266,AR-15,18.605263157894736,Grey Gradient,15.21917808219178,Crimson Kimono,80.17525773195877,Monochrome Eyes,35.19004524886878,,1.921195652173913,Short Bangs with Earrings,30.143410852713178,,1.8111318118304611,,1.000900900900901,224.15949225450612
103,8,2.0179034769071094,O Smile,31.613821138211378,Pale,6.167327517842982,Devil Wings,34.874439461883405,Dark KGF Pattern,19.061274509803923,Red Mesh Jacket,52.19463087248322,Heart Eyes,25.25,Scouter,57.18382352941176,Dark Buns,30.984063745019924,,1.8111318118304611,,1.000900900900901,262.1593169642951
104,9,4.631923764145325,O Smile,31.613821138211378,Pale,6.167327517842982,Red Chomps,75.50485436893204,GF Heart White,15.400000000000002,Red Death,117.83333333333333,Wink,29.347169811320757,Black Glasses,22.47687861271676,Long Silver Hairclip Bangs,33.96069868995633,Dark Devil Wings,61.23622047244095,,1.000900900900901,399.1731286098008
105,9,4.631923764145325,Snaggle Tooth,26.633561643835616,Bloody Dark,29.91153846153846,Floating Knives,60.7578125,Pink Gradient,19.589420654911837,Android Dress,36.51173708920188,Pink Eyes,22.6734693877551,Android Eyemask,33.23504273504273,Quinn Hair,43.205555555555556,Black Hairband,31.108,,1.000900900900901,309.2589626928874
106,8,2.0179034769071094,X Mask,39.67857142857143,Bloody Pale,40.93157894736842,Red Rocket,32.00411522633745,Purple Solid,16.511677282377917,Red Heart Dress,55.55,Heterochromia,26.185185185185183,,1.921195652173913,Short Bangs with Earrings,30.143410852713178,Gold Halo,72.6822429906542,,1.000900900900901,318.6267819431897
107,9,4.631923764145325,Blue Lick,28.69741697416974,Dark,4.76824034334764,Devil Spears,37.75242718446602,GF Heart White,15.400000000000002,Red Heart Dress,55.55,Shy Light Blue,25.006430868167204,Visor,51.16447368421053,Long Dark Bangs,27.38380281690141,Silver Halo,32.13636363636364,,1.000900900900901,283.49198017267236
108,7,3.5031531531531535,Demon Mask,51.16447368421053,Pale,6.167327517842982,Kitty Ghosts,55.94964028776979,White KGF Pattern,15.130350194552527,Poison Top,51.846666666666664,Wink,29.347169811320757,,1.921195652173913,Light Buns,27.578014184397162,,1.8111318118304611,,1.000900900900901,245.42002386481883
109,9,4.631923764145325,Blue Open Mouth,29.347169811320757,Pale,6.167327517842982,Quinn Bat,26.452380952380953,White KGF Pattern,15.130350194552527,White Turtleneck,37.03333333333333,Spiral Prism Eyes,32.00411522633745,Pink Glasses,22.09375,Short Bangs with Earrings,30.143410852713178,Devil Red Horns,62.71774193548387,,1.000900900900901,266.72240448901124
110,8,2.0179034769071094,Lip Bite Red,30.86111111111111,Bloody Light,11.59016393442623,Vampblade,67.04310344827586,Crimson Hole,21.190735694822887,White X Dress,92.58333333333333,Dark Blue Eyes,19.63888888888889,,1.921195652173913,Mecha Pilot Twintails,48.60625,Dark Devil Wings,61.23622047244095,,1.000900900900901,357.68980691328113
111,8,2.0179034769071094,Silver Cybermask,68.82300884955752,Light,3.2109826589595376,Dual Saber,58.473684210526315,Grey Gradient,15.21917808219178,Dark Heart Maid,39.47715736040609,Dark Blue Eyes,19.63888888888889,,1.921195652173913,Brown Flowy Buns,29.018656716417908,Metal Horns,53.26712328767123,,1.000900900900901,292.06868008460117
112,8,2.0179034769071094,Snaggle Tooth,26.633561643835616,Dark,4.76824034334764,Kitty Ghosts,55.94964028776979,Crimson Explosion,19.155172413793103,Punk Bot Shirt,54.00694444444444,Heart Eyes,25.25,Diamond Glasses,65.3529411764706,Blonde Flowy Hair,28.69741697416974,,1.8111318118304611,,1.000900900900901,284.64385347346945
113,7,3.5031531531531535,Blue Open Mouth,29.347169811320757,Light,3.2109826589595376,Ghost Blade,33.96069868995633,White,17.55530474040632,HODL Jacket,36.51173708920188,Spiral Prism Eyes,32.00411522633745,,1.921195652173913,Pink Punk Hair,38.691542288557216,,1.8111318118304611,,1.000900900900901,199.51793202279785
114,8,2.0179034769071094,Vampire Cute Grin,29.68320610687023,Light,3.2109826589595376,AR-15,18.605263157894736,Grey Gradient,15.21917808219178,All-seeing Hoodie,94.84146341463415,Cute Angry Eyes,20.794117647058822,3D Glasses,74.06666666666666,Brown Flowy Buns,29.018656716417908,,1.8111318118304611,,1.000900900900901,290.2694706403323
115,8,2.0179034769071094,Tongue out,44.44,Tanline,6.906749555950266,Quinn Bat,26.452380952380953,GF Heart Invert,17.960739030023095,Grey Hoodie,41.36702127659575,Dark Blue Eyes,19.63888888888889,3D Glasses,74.06666666666666,Dreadlock Hair,119.64615384615384,,1.8111318118304611,,1.000900900900901,355.30853640629795
116,7,3.5031531531531535,Snaggle Tooth,26.633561643835616,Dark,4.76824034334764,Red Rocket,32.00411522633745,Pink Gradient,19.589420654911837,Z Jacket,42.49726775956284,Shy Light Blue,25.006430868167204,,1.921195652173913,Red Devil Braids,36.3411214953271,,1.8111318118304611,,1.000900900900901,195.0765395095481
117,9,4.631923764145325,Bubblegum,42.49726775956284,Tanline,6.906749555950266,Gatling Gun,21.365384615384617,White Hole,17.05482456140351,Punk Bot Shirt,54.00694444444444,Dark Blue Eyes,19.63888888888889,Scouter,57.18382352941176,Quinn Hair,43.205555555555556,Black Ribbon,27.974820143884894,,1.000900900900901,295.467083719533
118,7,3.5031531531531535,Silver Cybermask,68.82300884955752,Pale,6.167327517842982,Devil Scythe,62.216,Crimson Ripple,17.634920634920636,Assassin,47.13333333333333,Psycho Eyes,38.122549019607845,,1.921195652173913,Neko Hair,50.174193548387095,,1.8111318118304611,,1.000900900900901,298.5077144217078
119,8,2.0179034769071094,Red Lick,34.56444444444445,Dark,4.76824034334764,Ghost Blade,33.96069868995633,White KGF Pattern,15.130350194552527,Goth,55.156028368794324,Yandere Stare,58.916666666666664,,1.921195652173913,Dark Buns,30.984063745019924,Silver Halo,32.13636363636364,,1.000900900900901,270.55685611912736
120,8,2.0179034769071094,Open Smile,32.81434599156118,Light,3.2109826589595376,Sayanaura,50.830065359477125,White KGF Pattern,15.130350194552527,Defiant School Girl,45.747058823529414,Heterochromia,26.185185185185183,Diamond Glasses,65.3529411764706,Short Bangs with Earrings,30.143410852713178,,1.8111318118304611,,1.000900900900901,274.24427643208725
121,8,2.0179034769071094,Lip Bite Red,30.86111111111111,Dark,4.76824034334764,Kitty Ghosts,55.94964028776979,Purple Gradient,15.774847870182557,HODL Jacket,36.51173708920188,Dark Blue Eyes,19.63888888888889,Shades,29.347169811320757,Maniac Hair,94.84146341463415,,1.8111318118304611,,1.000900900900901,292.52303500609526
122,8,2.0179034769071094,Dark Frown,29.127340823970037,Bloody Tanline,40.505208333333336,Chainsaw,18.34198113207547,White KGF Pattern,15.130350194552527,White Star Dress,55.94964028776979,Pink Eyes,22.6734693877551,Eye Patch White,30.027027027027028,Long Dark Bangs,27.38380281690141,,1.8111318118304611,,1.000900900900901,243.96875619302315
123,8,2.0179034769071094,Bleed,43.44692737430167,Bloody Pale,40.93157894736842,Feather Wings,24.379310344827587,Crimson Ripple,17.634920634920636,Goth,55.156028368794324,Shy Blue Eyes,21.483425414364643,,1.921195652173913,Dark Devil Braids,40.505208333333336,Fox Mask,96.01234567901234,,1.000900900900901,344.48974512690484
124,8,2.0179034769071094,Snaggle Tooth,26.633561643835616,Bloody Light,11.59016393442623,Ghost Blade,33.96069868995633,Crimson Ripple,17.634920634920636,Z Jacket,42.49726775956284,Crimson Eyes,21.483425414364643,,1.921195652173913,Short Pink Hair,31.613821138211378,Messiah Crown,69.4375,,1.000900900900901,259.79135924525957
125,8,2.0179034769071094,X Mask,39.67857142857143,Tanline,6.906749555950266,Double Katana,28.28,GF Heart Invert,17.960739030023095,Devil Hunter Jacket,65.3529411764706,Shy Blue Eyes,21.483425414364643,,1.921195652173913,Pink Ribbon Twintails,33.52155172413793,Crimson Mouse,172.82222222222222,,1.000900900900901,390.94620058172205
126,8,2.0179034769071094,Smooch Lips,34.41150442477876,Light,3.2109826589595376,Katana,18.002314814814813,White Hole,17.05482456140351,Nurse,79.35714285714286,Vampire Eyes,22.09375,,1.921195652173913,Pink Ribbon Twintails,33.52155172413793,Nurse Hat,288.037037037037,,1.000900900900901,500.62910810825633
127,8,2.0179034769071094,Red Lick,34.56444444444445,Tanline,6.906749555950266,Double Katana,28.28,Dark Gradient,20.683510638297875,Black Zipper Top,40.295336787564764,Cute Angry Eyes,20.794117647058822,Heart Eye Patch,35.35,Maniac Hair,94.84146341463415,,1.8111318118304611,,1.000900900900901,286.5455586775888
128,8,2.0179034769071094,Closed Smile Red,34.71875,Light,3.2109826589595376,Gun,20.519788918205805,KGF Pattern,21.542936288088644,White Mesh Jacket,59.36641221374046,Heterochromia,26.185185185185183,,1.921195652173913,Dark Short Wavy Hair,40.295336787564764,Messiah Crown,69.4375,,1.000900900900901,280.2168920817263
129,8,2.0179034769071094,Blue Open Mouth,29.347169811320757,Dark,4.76824034334764,Syringe,68.21929824561404,White KGF Pattern,15.130350194552527,Red Heart Dress,55.55,Dark Blue Eyes,19.63888888888889,Diamond Glasses,65.3529411764706,Butterfly Hair,39.882051282051286,,1.8111318118304611,,1.000900900900901,302.7188761318842
130,9,4.631923764145325,Average Smile,35.19004524886878,Light,3.2109826589595376,Katana,18.002314814814813,Crimson Explosion,19.155172413793103,Defiant School Girl,45.747058823529414,Pink Eyes,22.6734693877551,VR,71.34862385321101,Dark Buns,30.984063745019924,Red Ribbon,32.53974895397489,,1.000900900900901,284.4843045649728
131,9,4.631923764145325,Crescent Smile,32.40416666666667,Dark,4.76824034334764,Spirit Fire,24.68888888888889,Crimson Gradient,23.077151335311573,Defiant School Girl,45.747058823529414,Light Blue Eyes,22.09375,Flame Eye,131.8135593220339,Light Buns,27.578014184397162,Messiah Crown,69.4375,,1.000900900900901,387.2411542292215
132,8,2.0179034769071094,Lip Bite Purple,31.108,Bloody Tanline,40.505208333333336,Gatling Gun,21.365384615384617,Crimson Ripple,17.634920634920636,Dark Heart Maid,39.47715736040609,Cute Dark Eyes,21.84550561797753,,1.921195652173913,Red Short Bangs,65.3529411764706,Maid,216.02777777777777,,1.000900900900901,458.25689554625245
133,7,3.5031531531531535,O Smile,31.613821138211378,Light,3.2109826589595376,Spirit Fire,24.68888888888889,Crimson Hole,21.190735694822887,Messy Student,43.69101123595506,Vampire Eyes,22.09375,,1.921195652173913,Long Silver Hairclip Bangs,33.96069868995633,,1.8111318118304611,,1.000900900900901,188.68626982485247
134,8,2.0179034769071094,Smooch Lips,34.41150442477876,Bloody Light,11.59016393442623,Ghost Blade,33.96069868995633,Purple Gradient,15.774847870182557,Grey Hoodie,41.36702127659575,White Glow Eyes,38.885,,1.921195652173913,Dark Flowy Buns,28.48717948717949,Oni Horns,72.6822429906542,,1.000900900900901,282.0986587037552
135,8,2.0179034769071094,Soft Pink Grin,31.742857142857144,Pale,6.167327517842982,Red Rocket,32.00411522633745,GF Heart White,15.400000000000002,Goth,55.156028368794324,Shy Light Blue,25.006430868167204,Android Eyemask,33.23504273504273,Red Ring Ponytail,33.52155172413793,,1.8111318118304611,,1.000900900900901,237.06328977281822
136,8,2.0179034769071094,Open Smile Red Vamp,26.633561643835616,Dark,4.76824034334764,Gatling Gun,21.365384615384617,Crimson Ripple,17.634920634920636,Agent Outfit,42.73076923076923,Cute Brown Eyes,19.10810810810811,Pink Glasses,22.09375,Long Silver Bangs,37.93658536585366,,1.8111318118304611,,1.000900900900901,197.10125613185795
137,9,4.631923764145325,Crescent Smile,32.40416666666667,Light,3.2109826589595376,One Winged,58.473684210526315,Purple Solid,16.511677282377917,Saber Suit,58.037313432835816,Heterochromia,26.185185185185183,Visor,51.16447368421053,Short Bangs with Earrings,30.143410852713178,Messiah Crown,69.4375,,1.000900900900901,351.20121863852137
138,9,4.631923764145325,Ninja Headband,70.7,Light,3.2109826589595376,AR-15,18.605263157894736,Black Gradient,20.305483028720626,Assassin,47.13333333333333,Vampire Eyes,22.09375,Round Glasses,22.2836676217765,Blonde Ponytail,32.00411522633745,Angel Mask,50.830065359477125,,1.000900900900901,292.79948505154556
